0|-24|6|-42|-82|-78|73|-19|42|-23|-36|-33|-97|70|-18|1|-60|81|-76|44|68|73|46|13|-4|-95|67|44|-21|34|16|-49|-22|75|14|-38|-67|81|0|-24|88|21|-3|73|5|43|26|51|86|-83|8|34|50|-81|9|9|16|-25|84|-74|-35|-84|82|73|-86|-44|7|-2|74|85|-16|84|-26|9|-78|-42|-8|2|83|11|-94|34|90|-24|-26|-51|11|-68|-53|-93|67|5|-66|50|-92|53|-11|27|44|0
0|80|3|14|-77|23|-99|-94|-22|-19|67|-92|-65|-71|-1|29|-30|-16|-2|31|-78|58|46|33|-9|95|-74|-65|89|84|31|43|64|-28|-11|8|88|-74|-43|-59|44|-90|23|66|53|-37|15|-17|16|-91|69|-97|55|-5|93|78|-29|-82|99|-56|-54|77|-64|-38|48|-86|-99|50|-23|-14|-5|33|12|22|7|-46|-44|-38|10|-9|7|-37|-70|25|49|12|1|-87|-63|15|42|34|96|81|-64|-53|-70|29|-60|0
0|31|-78|92|-83|-23|36|78|-9|54|-83|30|60|42|13|3|79|43|6|83|2|-48|-84|-66|-14|-24|48|84|55|-77|12|42|57|20|8|26|54|-59|-68|-66|-92|-99|-15|66|-45|39|66|-59|-94|66|42|-10|21|-55|59|100|61|-53|-28|11|68|44|-12|24|-1|31|-36|44|-79|-22|-34|93|-66|-33|28|12|42|31|42|71|75|-30|62|48|26|-48|94|70|77|58|7|97|-57|-47|18|64|-64|46|-78|0
0|-6|40|13|-81|-73|47|-92|-69|-87|64|-45|23|86|-51|24|-91|-54|-45|-38|64|35|100|-26|59|17|6|49|83|47|-22|27|-50|-75|-77|64|93|98|-88|-69|46|66|-67|60|-18|34|-37|41|-30|19|28|27|66|-9|-97|-92|-62|7|46|-68|-53|78|52|12|98|-33|-19|29|68|60|-50|-12|-87|-35|69|-56|57|100|-40|89|-89|69|-12|-8|-71|52|-52|12|32|22|-41|-54|-10|35|-3|44|89|-64|-33|0
0|-5|-61|-64|99|32|-53|-71|-70|-83|-5|96|-37|-98|-97|17|-90|34|-51|40|-91|31|32|35|-91|-16|16|-70|-46|-38|10|33|65|-7|90|81|19|78|27|93|13|-28|-74|1|-3|10|-8|23|-72|29|-95|90|14|56|75|-39|80|-12|18|-8|80|26|23|59|-13|68|43|-83|-58|1|3|27|-77|-37|97|77|81|95|-74|95|69|90|24|-3|35|64|-69|65|-42|84|66|-79|33|100|55|15|-91|67|-16|0
0|-7|58|19|28|-49|-35|-43|-31|15|57|-46|76|68|-38|-98|-54|-11|30|21|78|-48|-78|-76|56|-75|-65|-22|93|94|97|-92|26|10|-56|80|3|58|64|-50|-56|-89|-76|9|77|51|30|57|-59|44|-63|-8|44|72|0|-92|-14|23|16|-56|32|-51|-19|-40|-17|76|4|69|24|-8|-40|-32|95|-17|-87|-64|-27|-22|61|42|-13|69|76|-73|-80|-61|77|24|-42|-20|72|99|4|46|-96|49|-70|26|-39|0
0|99|-21|-63|13|-24|1|31|-28|22|12|-92|-82|-25|72|-97|-60|-74|-94|-27|-41|95|13|-74|-97|69|-86|99|-93|-27|-26|-29|-72|4|63|-20|65|9|-39|-24|-50|-44|22|86|-60|86|59|-66|72|50|35|53|-27|-23|78|93|-29|99|-28|-31|27|99|32|-10|56|-73|93|-77|34|36|94|-82|-37|-53|-51|25|14|74|-33|-73|-14|67|-39|-8|-59|-83|-69|55|93|-98|-9|-42|-58|-67|39|-70|97|-27|-25|0
0|-74|-23|25|-10|100|-60|-30|-1|79|-49|83|49|-8|85|-93|85|-11|-39|-42|-31|-44|16|-50|27|-87|-67|34|-20|52|100|-1|-35|21|-96|86|52|-82|36|-47|98|-42|-73|-42|49|80|73|-99|92|12|-48|72|-72|-9|-24|-100|-56|10|32|32|43|-43|-45|20|73|-6|30|58|-43|85|-5|-88|-68|-62|98|94|42|-10|-93|57|33|88|90|-99|-61|84|53|-70|-99|34|11|55|41|-100|-52|85|-88|36|44|0
0|-59|-31|13|-12|74|-77|37|-45|-72|39|0|-46|-54|-94|-30|65|10|-37|-91|-4|-74|48|-41|50|-50|70|40|-67|-12|82|97|10|52|-55|100|-33|-35|96|-83|-67|24|-32|-97|74|15|-24|31|-5|9|-86|51|-90|1|-92|40|79|0|-26|-3|-35|72|-71|41|-77|68|80|-51|-78|-84|-58|26|95|76|23|53|88|51|-36|63|6|-77|27|39|96|-33|-65|12|-33|-70|-28|-89|-73|66|73|-61|-66|17|50|0
0|-58|-63|1|18|21|-95|74|99|39|87|-9|25|-88|60|67|89|-36|-28|-78|58|-45|-46|-62|-30|-28|-21|20|14|-43|43|-34|-39|-76|-24|43|-79|-45|-93|-93|-65|-99|-32|22|82|68|13|-99|-60|-20|-42|92|92|83|48|19|-59|67|31|8|-30|85|-67|-6|-43|-72|-93|-20|34|-64|44|98|38|78|-45|-63|26|86|-8|-22|3|-11|-28|-85|-20|-81|-83|45|14|-10|-37|-8|-53|-13|76|-77|5|-25|54|0
0|-13|-47|1|-38|-13|81|-24|50|-16|-20|43|-72|-67|58|17|62|8|93|12|65|92|-79|99|-59|-89|-25|29|97|-52|91|-68|70|66|-53|-100|-57|16|-52|-86|48|27|36|8|-32|39|-90|-10|-60|39|-72|33|37|-60|-88|91|47|-74|-77|52|-10|-63|87|-85|-61|-49|32|-40|-51|17|65|-77|-75|-10|96|-14|-15|-14|-20|-17|-75|19|-2|-28|-13|-64|-66|-86|-27|-53|32|66|-99|88|-96|-36|-23|-14|-67|0
0|74|-23|-2|-11|-12|-52|-29|29|-38|-20|63|-63|-81|-93|-79|-3|-21|-95|26|67|7|96|-95|5|-77|-70|77|-41|-55|100|75|97|89|-14|-26|-42|-96|63|83|-13|22|-63|62|98|74|65|-2|37|66|4|71|-12|-17|-81|-64|44|46|-89|-34|-29|-88|-1|-25|48|38|-98|-36|-56|12|90|85|-60|87|26|3|-30|-84|-44|-69|-49|-65|-24|3|-34|37|-36|33|60|-32|-10|-18|-82|37|-20|-60|47|95|53|0
0|98|-99|-60|-14|-51|37|84|-55|-31|80|-15|85|62|-30|-24|68|11|-43|66|23|83|10|-16|91|-91|-39|-33|45|0|87|-5|-35|46|-77|30|47|-63|-31|-10|-36|-23|80|-13|-34|-41|36|-3|25|54|56|-29|36|-100|67|-77|100|97|34|37|-65|37|-95|-92|-46|-25|-30|-41|-97|4|-33|5|-36|-44|-33|59|44|95|-57|-86|26|38|-12|-80|62|43|-48|-75|78|-73|-40|-76|-100|97|-69|-74|47|-48|-79|0
0|19|91|-5|84|63|10|52|-18|65|87|-49|18|38|9|-81|65|-41|-37|-78|-66|12|-6|-90|-17|19|-68|-86|99|-44|76|8|-11|-51|-68|-45|42|64|86|-80|-30|-24|-47|-57|-82|-54|21|-34|26|-55|12|-8|69|-82|16|-30|-17|-63|-46|87|-99|4|-14|-47|-43|52|70|97|51|-97|-12|-32|-29|84|72|18|37|43|9|66|-46|-93|40|-71|-27|-17|5|84|4|57|70|-43|34|-74|6|81|-60|-13|-89|0
0|-55|-51|71|-95|59|-95|75|19|42|6|91|-39|65|-98|-88|41|6|67|-60|-29|-1|-73|66|95|47|2|-81|-68|-100|-6|35|-84|33|82|56|58|-87|3|67|96|52|55|-41|-30|73|88|17|77|20|42|-75|93|-81|44|6|59|-33|-42|-40|-79|-9|18|-91|19|-53|-44|-79|-81|87|-12|69|-97|59|73|11|25|89|-19|66|48|-41|10|-44|-40|-64|-62|-27|56|99|79|-99|7|-52|-90|97|-75|-60|-100|0
0|96|-45|-93|-83|-53|68|-44|-68|94|-56|-28|57|32|-14|-12|-80|36|57|-16|-29|82|3|-13|33|99|90|57|62|-65|33|58|4|-37|-52|81|64|37|-50|-48|56|-34|24|-62|68|-97|51|38|-52|-56|34|-38|-8|38|-4|12|-60|99|7|59|-47|-92|-80|-89|74|40|-19|57|-86|-20|-34|-37|-91|-99|-45|50|-70|76|69|78|-26|80|-6|73|93|-68|97|1|21|67|-61|85|-46|-98|-75|-3|-31|-45|89|0
0|-13|56|-65|-70|-48|-61|18|-63|-35|-88|93|32|-64|-35|-99|36|-13|7|-1|98|-51|-99|64|-19|61|-77|34|13|-32|97|-24|42|-72|-32|-71|11|-76|9|0|-55|-59|77|84|67|21|53|59|-65|0|-7|-21|42|-84|61|73|-82|72|0|92|46|24|58|-73|21|57|18|82|57|14|-74|-54|48|96|82|-50|96|61|-80|-45|-3|73|26|69|82|4|68|-97|33|-2|78|12|100|89|-85|-55|28|65|-3|0
0|-78|48|-76|-6|-24|4|13|-72|-63|8|94|-74|-74|93|33|-47|-53|97|41|-88|11|4|-34|37|-40|-42|-58|-99|-65|-19|0|33|5|29|63|-15|-78|54|51|-95|34|93|50|-97|-20|-27|-51|97|28|-76|81|-53|100|-29|87|15|47|15|57|92|-86|-79|-72|-94|71|-30|-77|-41|93|46|-46|-50|17|67|10|49|50|9|-19|39|-97|-53|51|-20|50|-53|-14|6|-88|64|9|-92|39|-6|-16|11|54|-73|0
0|-86|2|-7|-32|8|99|94|31|60|32|13|35|-71|61|-19|65|86|85|97|-33|96|24|23|4|41|38|-60|-49|52|-50|-43|68|-53|95|78|61|-91|41|-57|-65|64|61|-33|39|-37|-97|-89|-21|-54|-48|77|-96|-26|92|1|9|31|-96|30|46|-62|-12|40|-58|18|26|33|100|-49|-55|83|-56|-23|-26|-19|17|86|-1|-37|-75|-58|62|-42|19|-54|-75|15|91|-60|25|-78|97|-76|-9|44|-90|26|-74|0
0|-63|-59|-91|-66|-4|-46|-65|10|78|54|89|92|30|-79|-17|-94|66|-67|81|76|100|70|-20|77|76|-78|-98|17|-96|-83|4|61|-9|-34|-47|21|-49|100|0|34|-70|51|32|-68|61|-47|-52|-93|-85|85|2|-13|48|66|17|84|92|-87|-73|53|87|12|64|-82|80|17|54|-8|-74|-15|57|-41|-7|5|-7|55|26|-30|38|-62|-100|84|72|-78|-76|-29|93|-20|-13|52|-52|46|59|-98|-81|-72|-8|-75|0
0|-17|50|52|-48|100|86|76|16|60|56|-20|-90|-100|-10|-52|10|17|81|-93|61|20|21|76|-48|-49|74|-50|45|95|12|-79|-7|95|-1|-17|-76|54|42|67|88|19|-66|-8|-22|11|-49|68|-84|97|11|56|87|52|69|13|64|-25|-62|-73|48|65|88|3|69|-6|-37|92|-84|33|45|84|-15|-41|89|10|-19|-46|58|20|-78|22|-32|89|-44|26|-29|-19|94|-68|-43|80|-97|79|-55|-46|-78|32|91|0
0|-96|-58|-27|27|27|90|-41|43|84|-42|45|-62|29|-40|16|26|75|-75|20|77|-72|-60|93|-99|-74|-77|-65|-10|25|-71|89|-6|79|87|72|19|68|46|-72|-36|0|-10|-9|48|56|-28|27|-6|-54|53|-87|-85|81|20|52|35|60|14|-91|46|-58|-90|83|46|74|5|-33|31|78|71|90|-70|12|-67|61|60|97|-32|-40|-74|-31|-100|-35|76|16|-71|-35|-59|-6|-54|-33|50|-68|34|29|-49|-49|47|0
0|-40|96|-77|-83|-13|-9|-21|98|-64|-96|-41|-97|-72|3|16|-96|65|67|33|-28|98|-87|43|-50|95|9|-2|37|99|-40|74|77|71|-57|89|-42|26|-73|7|42|42|-11|79|33|7|-81|-13|81|94|82|-54|-68|-60|47|-18|-39|-49|-50|-15|-33|-68|-79|65|44|-23|-90|86|48|18|85|-20|71|-25|42|6|43|-83|33|31|-74|70|-30|-85|-64|19|-5|3|95|-86|-100|72|-29|-70|42|7|-60|-61|39|0
0|-1|-36|2|-84|-85|13|8|27|-21|-98|25|9|-56|3|47|-73|-46|-16|-45|-1|55|68|-42|43|48|18|79|-35|-84|-70|-21|45|66|80|6|-11|-10|-81|-72|-99|-56|77|78|-88|-92|-48|-56|-43|14|95|21|-52|-99|18|20|-49|54|-58|-76|-81|-32|6|-24|-41|-79|12|0|71|72|76|-23|-18|86|-31|37|-16|-25|57|48|-56|96|23|39|78|-9|64|-34|89|42|68|8|-27|3|56|48|-63|-7|-79|0
0|-91|24|-12|100|97|-69|37|-88|26|-92|-99|82|-47|92|42|-11|-31|-34|-67|35|-53|-15|19|89|11|56|-6|85|73|-6|-85|71|-27|-65|5|16|-4|16|-85|-10|-98|33|36|32|-27|87|-4|80|11|9|-3|-83|-93|29|-98|-66|-42|16|-88|-75|47|91|79|70|-65|9|-27|88|39|13|32|15|-64|-16|88|94|100|60|-16|23|-18|81|81|-28|65|82|43|22|-9|79|83|-34|-23|-4|-32|36|7|36|0
0|-68|53|-37|-64|-62|35|45|-15|92|-50|20|84|14|96|-41|-70|-38|-76|-50|60|-38|81|-13|-28|-78|-88|-64|-41|-1|78|86|-47|-51|36|73|-92|41|33|-9|-10|17|-100|46|93|66|68|-10|-84|-17|-55|65|1|10|-11|-79|11|47|-19|-26|-41|-71|-4|-60|-54|-41|75|-28|55|13|-50|31|-87|-56|95|70|-39|95|-86|52|63|3|-72|89|-83|-10|50|-79|54|-71|-15|-79|-82|10|-99|-28|-20|24|32|0
0|-31|-65|47|95|21|-93|34|-84|39|47|-70|-36|-55|9|100|60|-25|-19|6|-81|40|-34|-84|-18|-91|-96|32|90|-41|92|20|5|12|-100|-10|98|47|-83|-68|74|30|-64|-27|78|-64|-64|43|73|96|-87|-76|89|-36|-23|-91|-52|57|31|28|-30|30|-63|34|-87|75|-17|41|49|33|-95|-92|-80|-2|36|-71|-11|4|-21|42|-30|15|-29|-19|-70|24|19|12|-76|12|33|79|-9|94|-1|18|-27|35|18|0
0|-98|-82|99|97|95|-34|28|-86|-88|79|-26|-2|85|-53|1|69|-29|50|95|-40|-41|-98|-49|-12|27|45|74|-94|56|59|100|-74|25|89|-11|-73|78|-55|27|71|-13|97|67|34|-9|-55|99|85|-48|50|-11|-37|26|41|14|-65|33|-59|39|46|15|-54|52|-23|5|-40|-47|44|-86|47|94|38|-65|-70|66|98|51|-18|86|20|-93|89|-91|-44|-89|-67|56|-22|-70|-64|-8|97|79|89|-88|-39|56|44|0
0|-2|0|66|4|-48|73|78|-22|-62|-20|-78|9|46|-38|-32|52|87|16|-7|18|-20|91|-98|-94|94|71|69|-16|85|76|-100|44|-42|98|34|0|-67|61|4|39|-13|48|-62|-9|39|-96|83|-74|-50|-53|53|12|71|-22|-56|-42|0|94|-93|74|7|-92|-83|-30|-52|-10|-74|-13|95|-98|81|18|-8|-44|97|1|28|6|57|71|97|-4|-25|11|-22|-66|-1|-38|79|-2|-91|-41|-29|59|-4|-82|-35|-81|0
0|-97|41|-91|-26|-50|23|-72|-22|31|73|80|-60|-63|-64|-25|90|-17|-64|61|-7|-38|84|-28|92|-26|-75|-46|56|-92|-52|-19|32|-97|-69|88|-29|49|26|75|86|54|66|-3|17|-75|8|99|-78|5|-37|70|-60|-62|-56|4|65|28|-54|-99|10|-54|-71|60|-27|75|61|4|-20|-74|-58|-12|59|-3|44|28|59|-69|-14|63|-34|58|22|87|84|-54|99|56|-32|0|-59|-35|-43|1|-95|-71|-52|-24|-3|0
0|-2|-82|8|90|-3|-34|12|88|75|-97|41|36|-32|43|-42|6|36|-24|17|61|-27|-15|40|16|-85|56|15|74|62|-52|-40|-43|98|-100|46|-62|-11|88|65|55|91|90|63|-95|-76|-77|8|0|-73|7|-29|-96|-86|-47|29|0|79|-87|-73|-10|26|-30|-54|-39|40|68|-94|93|-85|-63|-57|96|-1|33|-15|73|86|-12|-56|-92|70|-54|93|-5|-77|62|-88|-92|-63|-61|20|65|10|-51|-10|-88|-41|82|0
0|-3|-72|54|-3|53|-42|-84|-92|-75|-74|6|42|50|77|-73|36|-22|79|60|-2|5|-34|-14|64|-17|19|-75|9|-86|-9|-3|-34|42|76|-95|-54|-80|85|-83|-73|-32|78|-50|75|-32|-98|29|-53|-74|-41|-23|32|-58|-88|-13|89|48|20|-68|-33|-22|48|31|-77|-77|-95|59|97|91|7|-80|50|80|77|-23|-54|-74|-52|-78|43|-90|83|-36|12|-99|-63|75|-56|-31|-41|7|13|11|78|5|100|-83|51|0
0|68|18|77|49|-85|-85|97|8|-66|-38|21|83|-40|-39|56|-23|-95|33|65|10|45|-92|-68|91|2|4|-98|69|-45|59|97|-28|-94|48|83|84|51|35|35|-93|10|46|20|32|5|91|61|25|43|-12|-56|37|62|-69|28|-62|-17|-24|-42|-5|-90|40|-92|74|32|2|-6|-2|-29|32|68|28|-12|-2|-36|41|55|94|-56|9|-83|-50|29|-92|-97|52|40|50|40|-50|50|85|61|3|50|-53|-62|25|0
0|-74|-5|-98|-36|25|-39|-65|13|11|-16|5|47|21|24|-79|50|-40|32|-58|89|51|8|68|40|75|-98|-91|-85|-39|-74|47|-42|15|-87|-30|-8|85|76|-30|9|32|-47|-45|98|71|-29|5|-95|77|-67|-56|36|68|92|71|25|14|39|-1|54|92|83|35|-9|-27|-14|-87|-69|-49|77|-21|-92|17|91|5|-18|93|-94|9|-30|66|-25|75|-69|-80|43|75|42|66|-41|84|63|50|19|-94|11|-92|70|0
0|-86|47|84|-47|30|-95|78|28|35|63|27|-46|-73|51|9|-49|86|-100|-1|-38|55|-10|42|68|-64|81|-11|20|-99|13|96|98|-56|18|-14|-31|-1|-98|45|-82|53|2|-48|-85|60|29|-82|47|-7|-82|-75|-3|-86|72|-85|2|-72|-27|-87|15|-17|78|63|-25|-48|83|5|-85|-78|-80|82|-59|-24|7|-82|42|11|41|85|-26|-9|1|45|-81|-72|82|31|20|-9|-50|-55|2|-9|-3|-46|-42|-98|-46|0
0|11|41|-13|-52|-43|-54|-35|27|-61|10|-53|53|50|21|-28|-32|52|-75|9|-80|-32|46|-99|10|-71|-12|-12|-74|96|98|-60|79|-33|27|-62|11|-2|-24|-26|-5|-76|60|-20|-34|-24|-68|-17|39|7|-59|28|64|61|43|-16|58|42|-13|-88|-54|-62|10|-95|36|50|2|-25|-31|88|13|97|-85|52|12|57|-61|-12|-45|-35|60|-16|-58|32|98|-51|82|39|68|30|-5|-44|100|-15|-74|-54|-81|-16|-80|0
0|-42|-26|25|-58|60|-42|-3|-57|17|-97|75|-46|-81|67|62|-21|-80|-26|-3|73|54|-32|13|81|33|47|-61|96|44|4|-74|35|55|34|82|85|56|79|23|-1|-68|-6|7|74|43|-20|76|57|-94|-91|-12|-65|-67|-93|17|57|-44|-92|-100|-40|59|13|-67|92|39|-72|-23|34|14|-50|-64|-5|22|-30|-100|67|-75|29|13|20|-19|-99|49|-29|2|41|84|97|99|32|92|-58|-54|64|-95|31|20|-32|0
0|35|60|82|-1|-22|-68|58|-99|87|-72|-23|-70|63|-37|-35|-86|-2|-37|97|67|19|52|68|56|83|6|-69|88|-67|-66|-79|31|-74|-92|12|75|34|65|-73|58|-33|44|-26|77|-34|30|-32|46|19|48|73|21|-75|-19|-65|76|1|-4|30|15|44|77|99|53|-34|71|9|-72|23|29|-78|-52|-51|-1|-18|31|74|4|52|79|24|-58|-22|-12|-86|0|86|-91|99|-99|-27|99|19|94|-31|-66|-59|39|0
0|-28|-100|51|69|-13|13|-57|43|-54|-27|92|85|-1|-63|100|4|57|24|-58|-80|-42|-19|-74|-45|39|69|-42|-19|-72|-37|-34|51|36|-70|-51|35|97|-41|-73|-50|-81|80|-93|0|61|-44|-29|-72|-74|-73|-59|-34|71|87|28|21|5|68|-96|72|14|-43|-96|-3|-75|-28|68|-84|79|37|42|20|-27|-46|-94|56|-32|-72|-96|-12|-66|-35|91|19|-18|-24|-50|80|47|40|-60|-69|44|67|-99|-29|-5|16|0
0|-81|-45|-27|-30|67|29|48|-54|50|-45|-93|30|92|57|-69|53|-25|-16|-73|-43|-17|32|-37|31|72|-50|39|38|-32|10|79|-84|-85|6|-28|-57|18|-13|8|-55|-95|75|19|27|49|0|-26|7|62|71|-24|-23|-93|-34|-12|67|-84|77|-4|51|-56|-88|-80|25|-28|-76|23|-33|-2|-73|29|-81|-65|-17|-75|96|-41|-17|-11|88|4|80|-58|-77|34|-69|1|70|-35|-52|78|62|-72|75|-16|-68|-46|58|0
0|-82|-87|-1|-73|-78|-41|-86|84|53|-67|-86|-58|-64|-80|-96|-17|14|-77|-4|-60|-25|-80|35|-98|14|99|80|2|93|-44|-67|-26|12|-22|36|-72|-6|-14|45|39|-77|-73|92|-90|19|-50|-80|-43|10|81|-19|-52|-64|-75|-93|-66|-39|-84|-13|41|-80|75|-69|6|-31|4|-8|-82|-50|50|84|-29|19|98|8|52|-11|-51|34|75|47|71|-62|90|-71|-78|32|47|11|-54|-8|21|52|4|-5|-33|-26|57|0
0|31|-94|-89|-25|-70|64|-72|35|2|-96|5|45|74|-65|69|-48|62|-75|82|-17|52|60|-90|-44|-3|-80|-66|12|52|-77|-23|56|44|-29|-94|6|-65|-40|-25|10|73|-42|-82|-19|-96|19|50|39|-20|-40|-23|55|86|-32|86|47|-32|6|30|83|-16|80|48|97|51|-1|35|-5|-49|24|74|-21|85|64|48|80|-28|-76|-59|-17|-1|91|-28|-52|30|-95|41|-58|74|-25|-33|19|18|29|69|-88|-77|77|0
0|54|-5|33|-62|-73|-27|26|54|13|97|-15|47|18|-75|59|80|8|-34|70|63|29|11|-12|-91|-76|-47|-78|-45|92|59|47|-43|-87|-92|79|39|80|2|91|10|-40|-46|-15|97|76|-21|-67|-96|-98|17|31|-43|-38|-54|99|54|-52|40|-18|42|-45|50|95|-61|-69|6|-95|-6|-66|14|-94|-98|22|78|32|62|39|-62|47|-23|28|-34|22|-66|93|-15|34|22|85|73|-94|18|-1|-19|-23|74|62|26|0
